"ProbeID","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","status","SYMBOL_final","ENSEMBL_final","GENES","threshold","Exclude_bio_change"
"10495763",-0.184170232661809,-0.352884227317974,-0.0154562380056436,10.1962672177779,-2.35009706607873,0.0346127189383057,0.236229355428233,-4.01008381358866,"common","Gclm","ENSMUSG00000028124","Gclm_ENSMUSG00000028124",FALSE,TRUE
"10495773",-0.0934806621095137,-0.283221150634096,0.096259826415069,9.96599585941643,-1.06066744013659,0.307501675257458,0.5838598834324,-5.85441083386902,"common","Dnttip2","ENSMUSG00000039756","Dnttip2_ENSMUSG00000039756",FALSE,TRUE
"10495878",-0.0264121158973542,-0.205816810198974,0.152992578404265,8.77242648969161,-0.316947159275912,0.756145743927662,0.884430754165102,-6.36670218083297,"common","Ndst4","ENSMUSG00000027971","Ndst4_ENSMUSG00000027971",FALSE,TRUE
"10495933",0.207982226249594,0.0298537252274256,0.386110727271763,9.15789599241066,2.51368168758353,0.0253773640365935,0.209042753314682,-3.72422791614209,"common","Zgrf1","ENSMUSG00000051278","Zgrf1_ENSMUSG00000051278",FALSE,TRUE
"10495993",-0.000401532940462518,-0.173656783240913,0.172853717359988,8.44496069671721,-0.00498944508284739,0.996092202217641,0.997985826129479,-6.41904255194156,"common","Elovl6","ENSMUSG00000041220","Elovl6_ENSMUSG00000041220",FALSE,TRUE
"10496015",0.114987187068625,-0.217441388425079,0.447415762562329,9.12286317400179,0.744678085104271,0.469268407681996,0.711481872062184,-6.13491133165854,"common","Pla2g12a","ENSMUSG00000027999","Pla2g12a_ENSMUSG00000027999",FALSE,TRUE
"10496023",-0.241606801748175,-0.467461984308126,-0.0157516191882238,8.42318207059908,-2.3030139461036,0.0378156120145944,0.24284539937542,-4.09097904162258,"common","Casp6","ENSMUSG00000027997","Casp6_ENSMUSG00000027997",FALSE,TRUE
"10496159",-0.0735507918995292,-0.258539298992157,0.111437715193099,10.8786922358427,-0.855973022662295,0.406991746296985,0.66598111167113,-6.04607664486967,"common","Ints12","ENSMUSG00000028016","Ints12_ENSMUSG00000028016",FALSE,TRUE
"10496169",-0.0322796256835199,-0.389534687314429,0.324975435947389,10.0679093209291,-0.194521482720318,0.848672641128064,0.931923729528791,-6.39928868695956,"common","Ppa2","ENSMUSG00000028013","Ppa2_ENSMUSG00000028013",FALSE,TRUE
"10496204",-0.0888301487050222,-0.269320208124918,0.0916599107148736,11.0844716352815,-1.05955760541784,0.307988466874515,0.583951072619806,-5.85554454358079,"common","Cenpe","ENSMUSG00000045328","Cenpe_ENSMUSG00000045328",FALSE,TRUE
"10496276",-0.0797555283387092,-0.326802968926189,0.167291912248771,11.8854181210599,-0.69502097180112,0.498864391020807,0.731683971050364,-6.17088823574658,"common","Slc9b1","ENSMUSG00000050150","Slc9b1_ENSMUSG00000050150",FALSE,TRUE
"10496295",0.000829312095085734,-0.228253121315234,0.229911745505405,12.6431813221541,0.00779369998136351,0.993895912767656,0.997446380542969,-6.41902379843332,"common","Ube2d3","ENSMUSG00000078578","Ube2d3_ENSMUSG00000078578",FALSE,TRUE
"10496302",0.129795192121987,-0.0513032005393139,0.310893584783288,8.75277214205173,1.54298421011303,0.146010810381253,0.415901211126171,-5.27476194692949,"common","Manba","ENSMUSG00000028164","Manba_ENSMUSG00000028164",FALSE,TRUE
"10496324",0.0322661709892935,-0.18011430270013,0.244646644678717,10.7885962115822,0.327077235047908,0.748639955193756,0.879987987925838,-6.36331589796831,"common","Slc39a8","ENSMUSG00000053897","Slc39a8_ENSMUSG00000053897",FALSE,TRUE
"10496338",-0.0775759289838834,-0.245575881964625,0.0904240239968579,10.7352271420239,-0.99411195551416,0.33770300355408,0.610073542413384,-5.92061357630239,"common","Ppp3ca","ENSMUSG00000028161","Ppp3ca_ENSMUSG00000028161",FALSE,TRUE
"10496373",0.0853652958011,-0.128524841628735,0.299255433230935,10.6977956425054,0.859227289461506,0.405256797454631,0.665215058996553,-6.04331176585694,"common","Ddit4l","ENSMUSG00000046818","Ddit4l_ENSMUSG00000046818",FALSE,TRUE
"10496417",-0.079165001259465,-0.246736125863994,0.0884061233450644,11.8928905677289,-1.01707156041946,0.327051938977305,0.600681732111007,-5.8981884418447,"common","Trmt10a","ENSMUSG00000004127","Trmt10a_ENSMUSG00000004127",FALSE,TRUE
"10496425",0.202752800845678,-0.0212194670826359,0.426725068773992,8.61688012667455,1.94890238279506,0.072459120144195,0.312510763070882,-4.67485967312082,"common","Adh7","ENSMUSG00000055301","Adh7_ENSMUSG00000055301",FALSE,TRUE
"10496485",-0.0942931159583666,-0.315820421660009,0.127234189743276,8.73886710689239,-0.916368588436624,0.375598828510006,0.641661833369346,-5.99324781146893,"common","Eif4e","ENSMUSG00000028156","Eif4e_ENSMUSG00000028156",FALSE,TRUE
"10496605",-0.0844743151803642,-0.269757535750932,0.100808905390203,8.77021448816829,-0.981535610686417,0.343641500318356,0.614809967662304,-5.93271062152211,"common","Kyat3","ENSMUSG00000040213","Kyat3_ENSMUSG00000040213",FALSE,TRUE
"10496638",0.100171360251185,-0.120311361059533,0.320654081561903,10.2441980866029,0.978107260295252,0.345273175626761,0.616263249903684,-5.93598527754447,"common","Odf2l","ENSMUSG00000028256","Odf2l_ENSMUSG00000028256",FALSE,TRUE
"10496715",0.0225980987949012,-0.25225556497457,0.297451762564373,10.5630880465721,0.177005941518856,0.862139301919612,0.938747868710797,-6.40268415582863,"common","Znhit6","ENSMUSG00000074182","Znhit6_ENSMUSG00000074182",FALSE,TRUE
"10496727",-0.0447788257326806,-0.218718913857623,0.129161262392262,9.65453671732063,-0.554230582789093,0.588510738589548,0.791028828057319,-6.26021093758952,"common","Ddah1","ENSMUSG00000028194","Ddah1_ENSMUSG00000028194",FALSE,TRUE
"10496742",-0.0342147532616939,-0.201691523813056,0.133262017289668,9.24664787068778,-0.439821349315417,0.667045439295814,0.836915052288918,-6.31859438648983,"common","2410004B18Rik","ENSMUSG00000036873","2410004B18Rik_ENSMUSG00000036873",FALSE,TRUE
"10496748",-0.0154060025760686,-0.193991830222205,0.163179825070067,8.35050979066771,-0.185720757880801,0.855433128138162,0.934944698778103,-6.40103455705123,"common","Syde2","ENSMUSG00000036863","Syde2_ENSMUSG00000036863",FALSE,TRUE
"10496789",-0.109289744594182,-0.28606630455961,0.0674868153712466,9.15864036376459,-1.33098206873288,0.205299668396211,0.479643096489673,-5.54985117795583,"common","Lpar3","ENSMUSG00000036832","Lpar3_ENSMUSG00000036832",FALSE,TRUE
"10496837",-0.120388412450541,-0.312303420601669,0.0715265957005861,11.1001044674202,-1.35049574639466,0.199124885737674,0.473855862030031,-5.52578562781247,"common","Ttll7","ENSMUSG00000036745","Ttll7_ENSMUSG00000036745",FALSE,TRUE
"10496919",-0.0727134813572389,-0.243476837195764,0.0980498744812857,9.82354834479597,-0.916722158828383,0.375420071779433,0.641462437539723,-5.99292917690141,"common","Usp33","ENSMUSG00000025437","Usp33_ENSMUSG00000025437",FALSE,TRUE
"10496946",-0.107299289802964,-0.28600663211285,0.0714080525069223,10.7556759006504,-1.29262313114734,0.217888942664277,0.494128573881367,-5.59637710661453,"common","Zzz3","ENSMUSG00000039068","Zzz3_ENSMUSG00000039068",FALSE,TRUE
"10496956",-0.164866003546366,-0.393881811666263,0.06414980457353,10.4266384693145,-1.54982663855927,0.14436793114074,0.414312044618222,-5.26540419800989,"common","Pigk","ENSMUSG00000039047","Pigk_ENSMUSG00000039047",FALSE,TRUE
"10496975",0.147182083784263,-0.0566218968720434,0.350986064440569,8.70445615864551,1.5547471055138,0.143196294076455,0.413017737690715,-5.25865733408702,"common","Slc44a5","ENSMUSG00000028360","Slc44a5_ENSMUSG00000028360",FALSE,TRUE
"10497033",-0.101028193990165,-0.2799291645888,0.0778727766084689,11.1849715741036,-1.21575864003865,0.244968342317161,0.522373632776159,-5.6864085464033,"common","Lrriq3","ENSMUSG00000028182","Lrriq3_ENSMUSG00000028182",FALSE,TRUE
"10497066",-0.0702570507291504,-0.247681265359033,0.107167163900732,10.4824735479447,-0.852500211369554,0.408848646437991,0.667682727616128,-6.04901685581118,"common","Zranb2","ENSMUSG00000028180","Zranb2_ENSMUSG00000028180",FALSE,TRUE
"10497086",0.0774399487706861,-0.115125770618211,0.270005668159583,8.09351242634408,0.865772032616257,0.401782536289724,0.662872735967967,-6.03772288793909,"common","1810013D15Rik","ENSMUSG00000028177","1810013D15Rik_ENSMUSG00000028177",FALSE,TRUE
"10497167",0.260519395763207,0.0438077981260094,0.477230993400405,8.49681793753441,2.58806619633074,0.0220090726127004,0.19987191729826,-3.59206040770132,"only_in_df2","Gm22944","ENSMUSG00000089287","Gm22944_ENSMUSG00000089287",FALSE,TRUE
"10497173",-0.178728978656498,-0.343837710342065,-0.0136202469709316,8.39557713791534,-2.33046403069512,0.0359156802094269,0.239269456524816,-4.04389666129513,"common","Pex2","ENSMUSG00000040374","Pex2_ENSMUSG00000040374",FALSE,TRUE
"10497203",-0.0182228973546517,-0.196620796089359,0.160175001380056,8.6423084912555,-0.219910094980441,0.829241055779834,0.922089671438055,-6.39380217839413,"common","Hey1","ENSMUSG00000040289","Hey1_ENSMUSG00000040289",FALSE,TRUE
"10497335",-0.0219657288774918,-0.219218344062596,0.175286886307613,8.1526424468594,-0.23973990060415,0.814143885587543,0.914288462000056,-6.38905291689956,"common","Rbis","ENSMUSG00000078784","Rbis_ENSMUSG00000078784",FALSE,TRUE
"10497399",-0.0734619084266519,-0.259058223160588,0.112134406307284,10.5612464686986,-0.852138779724707,0.409042225161515,0.66778824186196,-6.04932224291045,"common","Pde7a","ENSMUSG00000069094","Pde7a_ENSMUSG00000069094",FALSE,TRUE
"10497421",-0.0634375615094843,-0.250984528631641,0.124109405612672,9.5698906351032,-0.72820542024671,0.478964756144345,0.717523871721773,-6.14709980190219,"common","Hps3","ENSMUSG00000027615","Hps3_ENSMUSG00000027615",FALSE,TRUE
"10497520",-0.0829266694763535,-0.295261602348067,0.12940826339536,10.9864267721754,-0.840795243598877,0.415148562718706,0.673869546081861,-6.05884784482946,"common","Ect2","ENSMUSG00000027699","Ect2_ENSMUSG00000027699",FALSE,TRUE
"10497548",-0.126638300766538,-0.290698070209533,0.037421468676458,9.16005666909875,-1.66180648560909,0.119651223731175,0.380295155954018,-5.10831441458829,"common","Fndc3b","ENSMUSG00000039286","Fndc3b_ENSMUSG00000039286",FALSE,TRUE
"10497617",0.0916985745906515,-0.0851132569425058,0.268510406123809,10.1339283745738,1.11652572531947,0.283731027539534,0.561508612634628,-5.79607236856383,"common","Actrt3","ENSMUSG00000037737","Actrt3_ENSMUSG00000037737",FALSE,TRUE
"10497644",-0.214355333929445,-0.474676759862156,0.045966092003266,9.42670575046022,-1.77272697082476,0.0988912308293766,0.358376584407542,-4.945780796541,"only_in_df2","4933429H19Rik","ENSMUSG00000097786","4933429H19Rik_ENSMUSG00000097786",FALSE,TRUE
"10497646",-0.203220212479622,-0.461005475161118,0.0545650502018738,8.46363553406931,-1.69717367783164,0.112650862288669,0.371709894198956,-5.05721152833223,"common","Phc3","ENSMUSG00000037652","Phc3_ENSMUSG00000037652",FALSE,TRUE
"10497673",0.0546386865292746,-0.118448607205571,0.22772598026412,8.59037231543036,0.67959869301334,0.508277179598159,0.738565368569291,-6.18159311703613,"common","Zmat3","ENSMUSG00000027663","Zmat3_ENSMUSG00000027663",FALSE,TRUE
"10497682",-0.0645269429027251,-0.24543448529326,0.11638059948781,9.12106080369875,-0.767895085466375,0.455809393751696,0.703784210252752,-6.11730800113892,"common","Kcnmb3","ENSMUSG00000091091","Kcnmb3_ENSMUSG00000091091",FALSE,TRUE
"10497703",0.104637885450598,-0.137438802091809,0.346714572993006,10.3225831757644,0.93057945183072,0.368460298064216,0.63587541504964,-5.98035614520448,"common","Mrpl47","ENSMUSG00000037531","Mrpl47_ENSMUSG00000037531",FALSE,TRUE
"10497713",-0.0253712843975328,-0.208970680397838,0.158228111602772,8.79959797354994,-0.297501169513235,0.770625585317875,0.892334499734607,-6.37290840175464,"common","Pex5l","ENSMUSG00000027674","Pex5l_ENSMUSG00000027674",FALSE,TRUE
"10497754",-0.0216552548566094,-0.216959528079445,0.173649018366226,9.19243648597586,-0.238709127546471,0.814926815627766,0.914459793851088,-6.38930980083752,"common","Dnajc19","ENSMUSG00000027679","Dnajc19_ENSMUSG00000027679",FALSE,TRUE
"10497765",0.053281991604942,-0.135007583747219,0.241571566957103,9.69764778213101,0.609216483862665,0.552524796755339,0.768082004471459,-6.22758702577881,"common","Dcun1d1","ENSMUSG00000027708","Dcun1d1_ENSMUSG00000027708",FALSE,TRUE
"10497773",-0.184405002298768,-0.362871781042335,-0.00593822355520188,8.73229814764397,-2.22450191997868,0.0437878351521321,0.254413984428857,-4.22433698155943,"common","Mccc1","ENSMUSG00000027709","Mccc1_ENSMUSG00000027709",FALSE,TRUE
"10497831",-0.0299763240530055,-0.214106011880992,0.154153363774981,9.04640556783532,-0.350487093588697,0.731397035699696,0.869427395705994,-6.35508987380563,"common","Ccna2","ENSMUSG00000027715","Ccna2_ENSMUSG00000027715",FALSE,TRUE
"10497842",-0.154280180460472,-0.333118953213381,0.0245585922924375,10.8749685101901,-1.85723102179308,0.0852893918822455,0.33595711909242,-4.81768240651706,"common","Bbs7","ENSMUSG00000037325","Bbs7_ENSMUSG00000037325",FALSE,TRUE
"10497920",-0.149554600144643,-0.315769970368965,0.0166607700796781,8.59233173161279,-1.93707335219057,0.0740098591344088,0.315462783995656,-4.69350430214082,"common","Ankrd50","ENSMUSG00000044864","Ankrd50_ENSMUSG00000044864",FALSE,TRUE
"10497931",-0.21497988851425,-0.419975868567466,-0.00998390846103439,8.29257688943736,-2.25771937824929,0.041159997671594,0.24943641610348,-4.16815757712489,"only_in_df1","Cflar","ENSMUSG00000026031","Cflar_ENSMUSG00000026031",FALSE,TRUE
"10497937",0.119905184933959,-0.070030053706174,0.309840423574092,9.43842211447651,1.35909523057475,0.196452112756161,0.471316867235927,-5.51509626834426,"common","1700017G19Rik","ENSMUSG00000037884","1700017G19Rik_ENSMUSG00000037884",FALSE,TRUE
"10497968",0.0839414996317552,-0.133761508951186,0.301644508214697,8.16298478996202,0.830098759319223,0.420961308536349,0.678109109739083,-6.06772507907388,"only_in_df2","Gm16508","ENSMUSG00000106000","Gm16508_ENSMUSG00000106000",FALSE,TRUE
"10497971",-0.00142916862957393,-0.194417006673311,0.191558669414163,11.7035300537817,-0.0159430352315007,0.987513721644946,0.994947331125378,-6.41892260165337,"common","Sclt1","ENSMUSG00000059834","Sclt1_ENSMUSG00000059834",FALSE,TRUE
"10498002",0.0575952789086513,-0.146908249362483,0.262098807179786,12.9256662956202,0.606322315257986,0.554388588141263,0.769239555243572,-6.22937703108128,"common","1700018B24Rik","ENSMUSG00000037910","1700018B24Rik_ENSMUSG00000037910",FALSE,TRUE
"10498024",-0.0768588148846213,-0.288961054371527,0.135243424602285,9.30230628678724,-0.780128064374733,0.448816160268276,0.697965332635121,-6.10783421551197,"common","Slc7a11","ENSMUSG00000027737","Slc7a11_ENSMUSG00000027737",FALSE,TRUE
"10498038",-0.0698937371058521,-0.288507983523415,0.14872050931171,11.0622034832765,-0.688299214443766,0.502954195218354,0.734633154614715,-6.17558140046713,"common","Elf2","ENSMUSG00000037174","Elf2_ENSMUSG00000037174",FALSE,TRUE
"10498076",0.000798849778637771,-0.175838324223492,0.177436023780767,8.50405454453326,0.00973644653195772,0.992374384860938,0.996826053579689,-6.41900598170924,"common","Maml3","ENSMUSG00000061143","Maml3_ENSMUSG00000061143",FALSE,TRUE
"10498146",-0.193706872411423,-0.360095071897825,-0.0273186729250221,8.48036644335312,-2.50633996258413,0.0257355459363472,0.210280360503864,-3.73720381133962,"common","Nhlrc3","ENSMUSG00000042997","Nhlrc3_ENSMUSG00000042997",FALSE,TRUE
"10498160",-0.281267417403664,-0.489906546514398,-0.0726282882929304,9.06218146204797,-2.90229221035286,0.0119844669409836,0.158863526271716,-3.0221187774641,"common","Ufm1","ENSMUSG00000027746","Ufm1_ENSMUSG00000027746",FALSE,TRUE
"10498168",-0.142207190040038,-0.31878381966002,0.0343694395799449,8.90830588952448,-1.73382716851372,0.105777816459686,0.36751744708187,-5.00353032134641,"common","Exosc8","ENSMUSG00000027752","Exosc8_ENSMUSG00000027752",FALSE,TRUE
"10498192",-0.0261114634708757,-0.219433997836826,0.167211070895075,12.0106443356318,-0.290781120330584,0.775650572929809,0.894984132382005,-6.37496302168115,"common","Ccna1","ENSMUSG00000027793","Ccna1_ENSMUSG00000027793",FALSE,TRUE
"10498204",0.0252606369647703,-0.145286150247432,0.195807424176973,9.35847919434181,0.318873351797494,0.754716544877115,0.883635592089681,-6.36606636768455,"only_in_df2","Gm9831","ENSMUSG00000105975","Gm9831_ENSMUSG00000105975",FALSE,TRUE
"10498284",0.0768453037456829,-0.0894858513949642,0.24317645888633,10.0547181125938,0.994629188363777,0.337460350095045,0.609726620255725,-5.9201132195344,"common","Wwtr1","ENSMUSG00000027803","Wwtr1_ENSMUSG00000027803",FALSE,TRUE
"10498296",-0.0496773321353232,-0.22549165932099,0.126136995050344,8.40842383171015,-0.608305122182728,0.553111327107685,0.768486625875337,-6.22815156000876,"common","Commd2","ENSMUSG00000036513","Commd2_ENSMUSG00000036513",FALSE,TRUE
"10498477",-0.203990808831429,-0.428742625988835,0.0207610083259774,8.73329091508048,-1.95400135314752,0.0717998430293881,0.312060250719142,-4.66680369795341,"common","E130311K13Rik","ENSMUSG00000048581","E130311K13Rik_ENSMUSG00000048581",FALSE,TRUE
"10498485",-0.062759885396193,-0.252867367120672,0.127347596328286,10.4350366275484,-0.710723056933953,0.489387733152357,0.725023322291637,-6.15976010257817,"common","Slc33a1","ENSMUSG00000027822","Slc33a1_ENSMUSG00000027822",FALSE,TRUE
"10498515",0.0750382489975993,-0.116047652670721,0.266124150665919,10.6336209742243,0.845418052631178,0.412652839562123,0.671369003966144,-6.05497970734076,"only_in_df1","Vmn2r-ps11","ENSMUSG00000097538","Vmn2r-ps11_ENSMUSG00000097538",FALSE,TRUE
"10498519",-0.273976119872133,-0.457388236339365,-0.0905640034049016,10.5623784676943,-3.21589722047748,0.0064973926674181,0.123062251685092,-2.44081559530341,"only_in_df1","Ssr3","ENSMUSG00000027828","Ssr3_ENSMUSG00000027828",FALSE,TRUE
"10498526",0.0929243428081226,-0.0821525642750995,0.268001249891345,8.71554227642449,1.1426628409953,0.273095476643415,0.549934488740651,-5.76792532923805,"common","4931440P22Rik","ENSMUSG00000121725","4931440P22Rik_ENSMUSG00000121725",FALSE,TRUE
"10498531",0.0588948322440627,-0.111295987597082,0.229085652085208,10.4741726946534,0.745003873273426,0.46907786477892,0.711430961036671,-6.13466774599216,"common","Ccnl1","ENSMUSG00000027829","Ccnl1_ENSMUSG00000027829",FALSE,TRUE
"10498576",-0.0412490236213671,-0.384760355137061,0.302262307894327,8.61254800131484,-0.258517577260643,0.799918235194338,0.907498122165285,-6.38418131718876,"common","Lxn","ENSMUSG00000047557","Lxn_ENSMUSG00000047557",FALSE,TRUE
"10498597",0.128705313160938,-0.0882344989804191,0.345645125302296,10.35730471175,1.27724640168122,0.223106214261768,0.499433939031979,-5.6147328329023,"only_in_df2","Gm17641","ENSMUSG00000091272","Gm17641_ENSMUSG00000091272",FALSE,TRUE
"10498599",-0.141915035844711,-0.345993378218983,0.0621633065295618,11.7688646240054,-1.49709363907236,0.157445482398401,0.430059927831276,-5.33677633586072,"common","Ift80","ENSMUSG00000027778","Ift80_ENSMUSG00000027778",FALSE,TRUE
"10498620",-0.10957442993376,-0.320960967077809,0.101812107210289,10.1590734723289,-1.11596189960366,0.283963856693935,0.561587361309333,-5.79667364018396,"common","Trim59","ENSMUSG00000034317","Trim59_ENSMUSG00000034317",FALSE,TRUE
"10498647",-0.150859958782175,-0.340260183099257,0.038540265534907,9.14327394366285,-1.71479010041144,0.109299974836133,0.371709894198956,-5.0315014216738,"common","B3galnt1","ENSMUSG00000043300","B3galnt1_ENSMUSG00000043300",FALSE,TRUE
"10498720",-0.00337673595821145,-0.181945579947963,0.17519210803154,12.5302941831546,-0.0407107297602732,0.968124147929174,0.986885291186835,-6.41818857562779,"common","Zbbx","ENSMUSG00000034151","Zbbx_ENSMUSG00000034151",FALSE,TRUE
"10498751",-0.101988259149605,-0.344390710163944,0.140414191864734,8.27750360432886,-0.90579651190805,0.380970874647546,0.64636269802878,-6.00272527069363,"only_in_df2","Wdr49","ENSMUSG00000104301","Wdr49_ENSMUSG00000104301",FALSE,TRUE
"10498802",0.0151135817291428,-0.177446989585339,0.207674153043625,9.32930040062877,0.168973074033575,0.868330546611599,0.941945566423313,-6.40413479372953,"common","Rapgef2","ENSMUSG00000062232","Rapgef2_ENSMUSG00000062232",FALSE,TRUE
"10499062",0.13322710865174,-0.0797646284252733,0.346218845728754,10.7885593811705,1.34662700415692,0.200336934509921,0.475211869637833,-5.53057787563889,"common","Fhdc1","ENSMUSG00000041842","Fhdc1_ENSMUSG00000041842",FALSE,TRUE
"10499113",-0.0752491170371425,-0.254839519009962,0.104341284935677,9.06191105963451,-0.902060690444726,0.382881695595367,0.64746107666784,-6.00605110415793,"common","Prss48","ENSMUSG00000049013","Prss48_ENSMUSG00000049013",FALSE,TRUE
"10499121",-0.0939273072404799,-0.283897899867669,0.0960432853867094,11.5452238154457,-1.06444436278638,0.30584930842255,0.582041410337824,-5.8505451830057,"only_in_df1","Rps3a1","ENSMUSG00000028081","Rps3a1_ENSMUSG00000028081",FALSE,TRUE
"10499265",-0.0854440151802255,-0.26925751706679,0.098369486706339,9.94682739674602,-1.00074104240342,0.334602503619328,0.607478788032921,-5.91418386136758,"common","Prcc","ENSMUSG00000004895","Prcc_ENSMUSG00000004895",FALSE,TRUE
"10499309",-0.144685231572755,-0.331582942631481,0.0422124794859714,10.4333174735498,-1.66662423614873,0.118675799461542,0.379671353824744,-5.1013939558862,"only_in_df1","Naxe","ENSMUSG00000028070","Naxe_ENSMUSG00000028070",FALSE,TRUE
"10499372",-0.0701337730377045,-0.23902858819378,0.098761042118371,9.77912773348896,-0.893981142612693,0.387036618436564,0.651333208394363,-6.01320242463258,"common","Slc25a44","ENSMUSG00000050144","Slc25a44_ENSMUSG00000050144",FALSE,TRUE
"10499378",0.145888267201998,-0.0610491805879221,0.352825714991918,9.5219816866719,1.5177447852417,0.152209224983756,0.423835488708814,-5.30903116816627,"common","Sema4a","ENSMUSG00000028064","Sema4a_ENSMUSG00000028064",FALSE,TRUE
"10499394",-0.0340834458596704,-0.212281418462868,0.144114526743528,8.43534183278021,-0.41177332481274,0.686987055782164,0.84730601690728,-6.33091961632053,"common","Lmna","ENSMUSG00000028063","Lmna_ENSMUSG00000028063",FALSE,TRUE
"10499420",-0.0428287482411346,-0.225339300408715,0.139681803926445,8.22056876892724,-0.50520178267204,0.62158710240203,0.811441371161565,-6.28681443472213,"common","Lamtor2","ENSMUSG00000028062","Lamtor2_ENSMUSG00000028062",FALSE,TRUE
"10499454",-0.0440705592423419,-0.213321107577404,0.12517998909272,11.2013112531172,-0.560577870139082,0.584295581888658,0.787912748173153,-6.25659479315894,"common","Dap3","ENSMUSG00000068921","Dap3_ENSMUSG00000068921",FALSE,TRUE
"10499470",0.0606718313338958,-0.133585683230965,0.254929345898757,8.09693421650323,0.672398518832357,0.512707055534975,0.741157949234886,-6.18651424694987,"common","Rusc1","ENSMUSG00000041263","Rusc1_ENSMUSG00000041263",FALSE,TRUE
"10499512",0.0567598343356283,-0.184045872071101,0.297565540742358,8.47921555712691,0.50744831751937,0.620051945593583,0.810566257262294,-6.28564710740732,"only_in_df1","Mir92b","ENSMUSG00000076255","Mir92b_ENSMUSG00000076255",FALSE,TRUE
"10499514",0.147209735860512,-0.0293752895939101,0.323794761314933,9.11848746770896,1.79473417681723,0.095174178179882,0.352018957543685,-4.91276361351595,"common","Trim46","ENSMUSG00000042766","Trim46_ENSMUSG00000042766",FALSE,TRUE
"10499529",0.0025538865669669,-0.17862326507131,0.183731038205243,8.98843447175383,0.0303469918533961,0.976235656924777,0.990443804464657,-6.41857380000655,"common","Slc50a1","ENSMUSG00000027953","Slc50a1_ENSMUSG00000027953",FALSE,TRUE
"10499545",0.122412019862038,-0.0603731764427928,0.305197216166868,8.18095197679851,1.44178504519186,0.172221995968152,0.446250897425866,-5.40974975765677,"common","Efna3","ENSMUSG00000028039","Efna3_ENSMUSG00000028039",FALSE,TRUE
"10499560",0.304626280174408,0.114069386703775,0.495183173645041,9.06378236661055,3.44159827264609,0.00417998524825646,0.102134081745431,-2.01878396021561,"common","Adam15","ENSMUSG00000028041","Adam15_ENSMUSG00000028041",FALSE,TRUE
"10499620",0.00633057365321124,-0.164794849822613,0.177455997129036,8.41721522698011,0.0796427049939055,0.937693286922728,0.973865138205715,-6.41573803859252,"only_in_df2","Flad1","ENSMUSG00000042642","Flad1_ENSMUSG00000042642",FALSE,TRUE
"10499766",-0.213266787020818,-0.394748476969998,-0.0317850970716377,8.35726128079175,-2.52992637870107,0.024601807830743,0.207821442587048,-3.6954715313649,"common","Slc27a3","ENSMUSG00000027932","Slc27a3_ENSMUSG00000027932",FALSE,TRUE
"10499902",0.104618588827473,-0.0870569073393572,0.296294084994303,7.96554920847637,1.17505916306118,0.260338047757086,0.536532441964391,-5.73230057632669,"common","Sprr4","ENSMUSG00000045566","Sprr4_ENSMUSG00000045566",FALSE,TRUE
"10499937",0.208062091938323,-0.0229249515178934,0.43904913539454,8.66446766062409,1.93920093814305,0.0737287318215197,0.314967895537246,-4.69015544159688,"common","Lce1j","ENSMUSG00000068887","Lce1j_ENSMUSG00000068887",FALSE,TRUE
"10499939",0.123038626660437,-0.088647825049479,0.334725078370352,8.72279145393712,1.25131278981569,0.232130404333491,0.507605129659899,-5.64530243548131,"common","Lce1k","ENSMUSG00000095870","Lce1k_ENSMUSG00000095870",FALSE,TRUE
"10499967",0.245238139829649,0.0559069282860233,0.434569351373275,8.32671184716849,2.78858104658832,0.0149472756557512,0.173210316168022,-3.23023568015849,"only_in_df2","G430049J08Rik","ENSMUSG00000096528","G430049J08Rik_ENSMUSG00000096528",FALSE,TRUE
"10499988",-0.133079831539584,-0.334429461216468,0.0682697981373,9.70391253662206,-1.42291474306346,0.17752120478017,0.451238749268184,-5.43419289184089,"common","Riiad1","ENSMUSG00000028139","Riiad1_ENSMUSG00000028139",FALSE,TRUE
"10500011",-0.0418127403304055,-0.373717803657681,0.29009232299687,10.6138972070698,-0.271214075918624,0.790341003691913,0.902646029008712,-6.38068145541542,"common","Tuft1","ENSMUSG00000005968","Tuft1_ENSMUSG00000005968",FALSE,TRUE
"10500021",-0.154406132238585,-0.323675452190778,0.0148631877136075,9.64418261554655,-1.96382944260657,0.0705445214576704,0.310032699933928,-4.65124387801858,"common","Cgn","ENSMUSG00000068876","Cgn_ENSMUSG00000068876",FALSE,TRUE
"10500034",-0.177391421579607,-0.395251115168567,0.0404682720093527,10.7100588020364,-1.75296480852488,0.102338470470259,0.36351868908493,-4.97521783489188,"common","Psmb4","ENSMUSG00000005779","Psmb4_ENSMUSG00000005779",FALSE,TRUE
"10500054",-0.172615966691732,-0.379653767381656,0.0344218339981923,10.536328058001,-1.79493526864015,0.0951407953481889,0.352018957543685,-4.91246078394963,"common","Psmd4","ENSMUSG00000005625","Psmd4_ENSMUSG00000005625",FALSE,TRUE
"10500091",-0.00068493171519721,-0.19684649795827,0.195476634527876,10.4977688452009,-0.00751710865615225,0.994112536808787,0.997446380542969,-6.41902601389111,"common","Scnm1","ENSMUSG00000092607","Scnm1_ENSMUSG00000092607",FALSE,TRUE
